time,normal_flux,error_flux
2460428.5058763395,0.971175026745264,0.001674236754369419
2460428.506404112,0.9699180205462454,0.0016723654434579877
2460428.506931885,0.9718274116918082,0.001663178871226862
2460428.5074596573,0.9700146079678662,0.0016687421390670126
2460428.5079874345,0.9716730636637838,0.0016641896054936805
2460428.5085152066,0.9687513507512924,0.0016631829220301146
2460428.5090429815,0.9685684222454549,0.001662974213945691
2460428.509570757,0.9681343519015757,0.001664349744438737
2460428.510098529,0.9690453502183217,0.001660066879840004
2460428.5106263063,0.9687968706616115,0.0016635219517213279
2460428.511154079,0.9685366532342832,0.001664407351922282
2460428.5116818496,0.9683557270937844,0.0016616711408638043
2460428.5122096217,0.9677618834051678,0.0016630734806124061
2460428.5127374013,0.9672500787603152,0.0016681595128603898
2460428.513265171,0.9680282758123834,0.0016698735255112947
2460428.5137929483,0.9677457228921748,0.0016719028015924771
2460428.5143207237,0.9655929250887569,0.00167728483818174
2460428.5148484935,0.9662377671599671,0.0016723860641260691
2460428.5153762638,0.9687465813482925,0.0016634905131661082
2460428.5159040405,0.9650795798345028,0.0016750634988849412
2460428.516431816,0.9651846151566723,0.001676816713420146
2460428.516959588,0.9661153816775345,0.0016773298583567433
2460428.517487363,0.9670900602162327,0.0016772526154855802
2460428.518015138,0.9663286468809815,0.0016769696684248193
2460428.5185429105,0.9656151919548253,0.0016797437845176243
2460428.519070685,0.9661960457299783,0.0016775481789508503
2460428.51959846,0.964715000684935,0.001673786113324073
2460428.5201262343,0.9669325881111167,0.001672142349242332
2460428.520654007,0.9649922955678264,0.0016762742546667197
2460428.5211817794,0.9664821311208002,0.001677625612944511
2460428.521709552,0.9650766036090811,0.0016813145230397293
2460428.5222373265,0.9654423879951699,0.001677170743322544
2460428.5227651014,0.9662654466714287,0.001672990134641714
2460428.523292874,0.9655749188991383,0.001675307772043943
2460428.5238206508,0.9651923446729305,0.0016750811538118176
2460428.5243484234,0.9658170329004585,0.0016731076800616737
2460428.5248762006,0.9660457165874314,0.0016734374986087353
2460428.525403971,0.9649989344942203,0.0016742204411084624
2460428.525931746,0.9658935827749622,0.0016708619698771444
2460428.526459518,0.9635641772652799,0.0016814844082248728
2460428.526987295,0.9627726266567269,0.00168109463957648
2460428.5275150696,0.9644340467974388,0.0016764737157306375
2460428.5280428426,0.9645229536857833,0.0016779415805741507
2460428.52857061,0.9635215591114266,0.0016746704168418207
2460428.529098385,0.9644014781886401,0.0016727309878163958
2460428.5296261595,0.9681181981557145,0.0016604113392720877
2460428.5301539367,0.9654332058590661,0.0016741726558583809
2460428.5306817093,0.9654744652444747,0.0016702290318832986
2460428.5312094814,0.9652785172645426,0.0016699687426720295
2460428.531737256,0.9673571384744571,0.0016660376720590182
2460428.532265031,0.9651383675331997,0.0016738068605980324
2460428.5327928057,0.9681079243718342,0.0016647653340063444
2460428.5333205806,0.9669434890811279,0.001668915915433482
2460428.5338483504,0.9666044174898939,0.0016744309052962284
2460428.534376128,0.9660364478870618,0.0016734075921381567
2460428.5349038998,0.9672019211232437,0.0016719537450958707
2460428.535431677,0.9666230055187844,0.001671717843260609
2460428.5359594515,0.9665879238236232,0.001673583309629411
2460428.5364872194,0.9681479586591181,0.0016726075048603436
2460428.537014994,0.9671112981025329,0.0016685463398097872
2460428.5375427646,0.9676854061435405,0.0016652969246823204
2460428.5380705413,0.9665302313632284,0.0016665230241772408
2460428.538598314,0.9668214402845507,0.0016640596589255433
2460428.5391260907,0.9686439747372482,0.0016589880644875235
2460428.539653863,0.9683008366091996,0.001657885595336053
2460428.5401816377,0.9672000574776274,0.001662290597935759
2460428.5407094145,0.967156418368646,0.0016584635130692826
2460428.541237185,0.9678765672436448,0.0016555566463322315
2460428.541764962,0.967580085535651,0.0016574295835977883
2460428.542292732,0.9678411866180155,0.0016618156684699518
2460428.5428205086,0.9686352886061622,0.0016614704463312146
2460428.5433482835,0.9686583499442637,0.001661762201271739
2460428.5438760533,0.9686812593195541,0.0016641037482787318
2460428.5444038264,0.9702459411523758,0.0016621937190631532
2460428.544931598,0.9697031036077789,0.0016657313861035711
2460428.5454593734,0.9683871137974907,0.001663030339946705
2460428.545987143,0.9691808736310245,0.00166567623000849
2460428.546514922,0.9695055173235128,0.0016600798332077986
2460428.547042695,0.9706258736984648,0.0016550511262695873
2460428.5475704717,0.9712508959344983,0.0016522427980107072
2460428.5480982466,0.9732651065563245,0.0016432273227351356
2460428.5486260164,0.9739295326888119,0.0016441515300087764
2460428.5491537913,0.9717415053433139,0.0016509269447236273
2460428.5496815634,0.9710160076900607,0.0016537672062373096
2460428.5502093425,0.9715607605112684,0.0016489848478010917
2460428.5507371146,0.9750371740154062,0.0016385286420285087
2460428.5512648895,0.9742100592742344,0.0016424300788162739
2460428.551792655,0.9746095300856368,0.0016409310095363886
2460428.5523204315,0.9742324775999194,0.0016416853064215738
2460428.552848204,0.9752766001585158,0.0016422723146317924
2460428.5533759766,0.9742661709030462,0.0016445989894386041
2460428.5539037534,0.9762852185295812,0.0016445662507684334
2460428.554431526,0.9772252062485152,0.0016391547065576796
2460428.5549593056,0.978332188647185,0.001637904631568565
2460428.555487077,0.9786732676308981,0.0016338903587330236
2460428.55601485,0.9833903567638277,0.0016215660973613241
2460428.5565426243,0.9814025480961284,0.001626052731429417
2460428.5570703945,0.9844311594798739,0.0016164622590333372
2460428.557598171,0.9849762278728058,0.0016113094943801779
2460428.5581259457,0.9866129572123576,0.0016092539098150956
2460428.5586537225,0.9883433406169277,0.0016029217061424665
2460428.559181493,0.9901828179494295,0.001599959665362661
2460428.5597092626,0.991739463262158,0.0015996222567913935
2460428.560237034,0.9922839212782002,0.0015952350830668518
2460428.560764809,0.9934662842344055,0.0015907149326416837
2460428.561292586,0.9946563726336596,0.001591738297960597
2460428.561820359,0.9981453214961133,0.001586116976449374
2460428.5623481357,0.9980814235935908,0.0015859541146056783
2460428.5628759055,0.9987207747848508,0.001584097136478685
2460428.56340368,0.9985779598865199,0.0015842367209500986
2460428.5639314544,0.9988135601763268,0.0015785297770111468
2460428.564459227,1.0015941546243312,0.001575315399559633
2460428.564987001,0.9987239377307162,0.0015803219286659475
2460428.565514776,1.000095274064764,0.0015779689299233782
2460428.566042555,0.9991419665629593,0.0015822267141095397
2460428.56657032,0.9998145204489669,0.00157949212084731
2460428.5670980997,1.0004395558000105,0.0015769441614452788
2460428.5676258695,1.001827652951881,0.0015740364600138953
2460428.5681536393,0.9995403208661571,0.00158220387382165
2460428.568681416,1.0001651635015112,0.0015841840086215301
2460428.5692091906,1.0013416980190584,0.0015797252455775179
2460428.56973697,1.0001467918933158,0.0015860447886024277
2460428.5702647422,1.0005004912457216,0.0015817975297891314
2460428.570792512,0.9986406762084619,0.0015835285696272274
2460428.5713202823,0.9998207617681263,0.001581248945510428
2460428.5718480544,1.0008598400923387,0.0015785015107217294
2460428.572375831,1.0000113117019147,0.001580891950758503
2460428.5729036033,1.0014175009718769,0.0015778643003720478
2460428.5734313778,0.9985658550916909,0.001584848783421408
2460428.573959147,0.999783713236557,0.0015847829027686403
2460428.574486927,1.0009736160095897,0.0015842744247511291
2460428.575014699,1.001799726476719,0.0015910150663780384
2460428.575542476,0.999248983858075,0.0015959250211590025
2460428.576070248,1.0006433046259569,0.0015913138929572826
2460428.5765980226,0.9997873955149938,0.0015939873825170816
2460428.5771257947,1.000279728455723,0.0015927082072436534
2460428.577653567,1.000362893641648,0.001591504803058624
2460428.5781813436,0.9989249716280508,0.0015940880460692977
2460428.5787091157,0.999391109326967,0.0015908076502411377
2460428.579236888,1.0013067650565108,0.0015861063812843581
2460428.5797646604,0.9995119593095151,0.0015837283231873542
2460428.5802924344,1.0004576523945579,0.0015790241403074907
2460428.580820207,1.0002533941335492,0.0015756570015030898
2460428.5813479787,0.9988206343313587,0.0015789633860342322
2460428.5818757555,0.9993048677361827,0.0015782854464947483
2460428.582403528,0.9991528247044723,0.0015747764200264916
2460428.582931305,0.9994723514606658,0.0015740984707708493
2460428.5834590765,0.9997649059748127,0.0015721417471390817
2460428.583986851,0.9987645406432053,0.0015762248103130525
2460428.584514623,0.9968025501040243,0.0015775794720182246
2460428.5850423956,1.000587492792739,0.0015723934763804386
2460428.5855701743,1.0000776393049164,0.0015726930683135402
2460428.5860979417,0.9996245798019455,0.0015773203152396702
2460428.586625719,1.0020894744122575,0.0015708291566754514
2460428.587153489,0.9982054879959821,0.001579678992437809
2460428.5876812637,1.0002420988434773,0.0015795062234012756
2460428.5882090353,1.0004016719849638,0.0015781237892385142
2460428.588736807,0.9996614237724459,0.0015782774036334033
2460428.5892645842,0.9988313156123378,0.0015848406232492937
2460428.589792356,1.0006399198615585,0.0015820631434791167
2460428.590320135,1.00060182031874,0.0015812692810981983
2460428.590847905,0.9999269789051757,0.0015895317891105095
2460428.591375682,0.9999812713982775,0.0015898287350332256
2460428.5919034514,1.0003807018498114,0.0015887958454171842
2460428.592431226,1.0009353391202793,0.00158617723156648
2460428.5929590007,1.001569148446005,0.0015925751902799764
2460428.593486775,1.0017921359180455,0.001596200038893258
2460428.5940145487,0.9997330466423191,0.0016010473471207206
2460428.5945423194,1.0004128762351197,0.0015971357728572252
2460428.5950700934,1.0007467160175563,0.001596637795978947
2460428.5955978627,1.0004243543491809,0.0015983077533504443
2460428.5961256376,1.0004765927276513,0.0016037131039995268
2460428.5966534093,1.0002061378181963,0.0016013503503335149
2460428.5971811865,1.00242227353289,0.00159609829419534
2460428.597708956,1.0006881729572772,0.001597339297418741
2460428.5982367373,1.0003858248096873,0.0016002331646385744
2460428.5987645094,1.0005155890555222,0.0016017588337068922
2460428.599292279,0.9993502645709255,0.001608054622360276
2460428.5998200513,1.0022215627713147,0.0015976068173680336
2460428.6003478346,1.001617261285633,0.0015979430673769078
2460428.600875602,1.0000204228961838,0.001600453667126235
2460428.6014033696,1.0018115121916424,0.0015981074366965466
2460428.6019311533,0.9990356537563114,0.0016061551290315122
2460428.602458923,0.9991632044783756,0.001606177276119687
2460428.6029866906,1.0000336165982031,0.0015995331161192336
2460428.6035144622,0.9992180877273309,0.0016028720226476298
2460428.6040422437,1.0019136113283733,0.0015983562586178238
2460428.6045700135,0.9985348940066568,0.0016092089866398557
2460428.605097785,0.9994042548337994,0.0016100562494003167
2460428.60562556,0.9970609572124891,0.0016185698804604236
2460428.6061533387,0.998788279030857,0.0016128382540624355
2460428.6066811057,1.0014456120569544,0.001611336977322395
2460428.60720888,1.0002482769989531,0.0016317706843281797
2460428.607736662,0.9977960289475558,0.0023226172920699155
2460428.608306653,1.0002587552147415,0.002412057462902538
2460428.6092566433,1.0017508237141197,0.00215671390066429
2460428.6100377487,1.0008925285650743,0.003064971858306824
2460428.6113888486,0.9999405790922837,0.0030050867739473334
2460428.6120643965,1.0017188814889708,0.0017447694941444658
2460428.6126766093,1.0020227670339987,0.0018487236713032068
2460428.6133521684,1.0000201405546512,0.001619235311070966
2460428.613964381,1.0003429511091784,0.0015932002520449933
2460428.614597709,0.9989087188064957,0.0016213701883163682
2460428.6150727086,1.000959578456564,0.0015934185477070784
